gene_symbol	Spearman_rho
LRP6	0.183090124
FGD5-AS1	0.183147387
PRSS56	0.183185563
TRPC3	0.183223738
TMEM14C	0.183261914
NBEAL1	0.183281002
RPL23AP82	0.183376441
CERS5	0.183376441
PXN	0.183414616
ISY1	0.183433704
C18orf25	0.18347188
SS18	0.183490967
ALG2	0.183510055
MAP2K3	0.183548231
SPTB	0.183548231
PCDHA5	0.183567319
FASTKD1	0.183586406
PSMD6	0.18364367
ANKRD34C	0.183662758
NCAPH	0.183681845
ZNF431	0.183739109
FRAT2	0.183777284
TSPOAP1-AS1	0.183796372
FGF9	0.18381546
AR	0.18381546
ELL2	0.183834548
SCRT1	0.183853635
HAUS6	0.183910899
VPS54	0.183910899
UQCRC1	0.183968162
HNRNPCL1	0.184006338
CEP152	0.184063601
TRIP4	0.184082689
PKP1	0.184139952
NKX2-2	0.18415904
ZNF324B	0.184216304
TRMO	0.184235391
POLD3	0.184254479
ANO6	0.184311743
SFTPC	0.184426269
SESTD1	0.184483533
ZNF189	0.18450262
WT1-AS	0.184521708
JDP2	0.184750762
LOC220729	0.184884376
VAMP5	0.18494164
PPP1R8	0.184998903
ILDR1	0.184998903
OXT	0.185017991
MBD3	0.185056167
BHLHE41	0.185094342
PPP2R1B	0.185151605
FAM43A	0.185170693
CTSZ	0.185189781
DPH3P1	0.185189781
GSTT1	0.185208869
SAV1	0.185208869
METTL4	0.185361571
ATP10D	0.185380659
SLC25A19	0.185399747
C2CD4D	0.185495186
ILVBL	0.185514274
MAVS	0.185514274
TMEM131	0.185533361
NR3C1	0.185571537
PIGM	0.185590625
ARHGAP10	0.185590625
RHPN1	0.185609713
FUT7	0.185647888
GDAP2	0.185724239
LOC441601	0.18580059
RCAN1	0.185819678
ARMCX6	0.185972381
ANP32A-IT1	0.186048732
GABPB1	0.186048732
ANXA1	0.186105995
ZNF500	0.186163259
TBC1D1	0.186163259
GFRA1	0.186315961
RARA	0.186392312
LRRC38	0.186468663
PLEKHG6	0.186506839
OSTCP1	0.186525927
LINC00893	0.18658319
JAK1	0.186678629
IKBKB	0.186716805
ZC3HAV1L	0.186735892
TNRC6C	0.186735892
PRM3	0.186812244
UBXN1	0.186831331
CCDC88A	0.186964946
VPS13C	0.187136736
PPA1	0.187136736
C20orf204	0.187136736
DEFB118	0.187232175
SAC3D1	0.187251263
TTC16	0.187270351
AFF4	0.187289438
RCC2	0.187289438
ANO7	0.187327614
PHYKPL	0.187384877
SLC10A3	0.187423053
GNE	0.187442141
PRIM1	0.187480316
ATP1A4	0.187556668
LRWD1	0.187633019
TYW1B	0.187652107
S100A14	0.187671194
DUS3L	0.187728458
CBX3	0.187766633
RELL1	0.187842984
HLA-DRB4	0.18788116
SERPINB1	0.188072038
NOP53	0.188072038
RBM17	0.188186565
SOHLH1	0.188205653
ZFYVE19	0.18822474
ZNF428	0.188282004
UBE2Q2P1	0.188301092
STAMBP	0.188320179
BAK1	0.188339267
PKN2	0.188434706
TFAP2E	0.188434706
PYGO1	0.188453794
CDK14	0.188511057
SSNA1	0.188530145
DNAJB5	0.188568321
PYROXD1	0.188625584
ANAPC2	0.188644672
NSUN2	0.18866376
VAV3	0.188701935
PATL1	0.188701935
WDFY3	0.188701935
ESR1	0.188721023
VPREB1	0.188740111
CHST3	0.188759199
ESCO1	0.18883555
ZNF195	0.188892813
DPY19L4	0.188911901
CNNM1	0.188911901
ECI1	0.188911901
LRRC46	0.188930989
AP5Z1	0.188988252
ATP13A3	0.188988252
LINC00265	0.18900734
SLC6A6	0.189064603
C14orf177	0.189121867
MEX3C	0.189121867
PTPRE	0.189160042
ENO3	0.189160042
USF2	0.189198218
FAM47C	0.189236393
GDPD3	0.189236393
MRS2	0.189274569
XAF1	0.189293657
LARS	0.189293657
RFXANK	0.189312745
SGPL1	0.189312745
CLDN9	0.189331832
ABCA7	0.189389096
CLIP4	0.189446359
BEST1	0.189484535
TANK	0.18952271
N6AMT1	0.189541798
ERAP2	0.189541798
MPHOSPH8	0.189599062
MFSD9	0.189618149
UBE4A	0.189618149
IMPA1	0.189637237
BAMBI	0.189637237
TAP2	0.189637237
DEFB115	0.189694501
NDUFAF3	0.189732676
ZNF446	0.189847203
MLKL	0.189923554
PRPF38B	0.189923554
WASHC1	0.189999905
TMUB1	0.189999905
NAGA	0.190057169
ATXN2	0.190095344
ERF	0.190114432
PPIEL	0.190248047
TANGO2	0.190248047
PRR14	0.190362573
ZNF3	0.190400749
CC2D1B	0.190438925
ZHX3	0.190534364
MDC1	0.190591627
AAMDC	0.190610715
MRM1	0.190629802
CLCN7	0.190706154
DMRT2	0.190744329
GRAMD1A	0.190744329
LINC01126	0.190763417
OR2H2	0.190839768
CCDC186	0.190877944
F2R	0.190877944
PCDH11X	0.190916119
ZNF451	0.190935207
ARHGAP19	0.190973383
NAA60	0.190973383
PGGT1B	0.190992471
LOC101928433	0.191030646
RAB9BP1	0.191049734
FAM189A1	0.191068822
CFB	0.191183349
PINX1	0.191221524
FGF18	0.191240612
WDFY2	0.1912597
THOC2	0.191488753
SDHAF3	0.191546017
PDIA4	0.191565104
SLC16A1	0.191641456
RAPGEF5	0.191679631
PEAR1	0.191679631
UNC5C	0.191698719
FGF8	0.191736895
CHST12	0.19177507
MUC3A	0.191832334
FZD10	0.191851421
CCDC58	0.191889597
ITGA6	0.191889597
SPOCD1	0.191908685
NAA16	0.191927772
LEO1	0.19194686
CD3EAP	0.192004124
HIST1H4K	0.192042299
ARHGAP22	0.192061387
TROVE2	0.192099563
FGF1	0.192137738
TPTEP1	0.192156826
C2orf68	0.192156826
COL4A4	0.192156826
MARK3	0.192195002
NPC1	0.192214089
ZCCHC10	0.192233177
SYT2	0.192271353
TPM2	0.192271353
SSUH2	0.192309528
ZNF426	0.192328616
UACA	0.192404967
AP3B1	0.192443143
PPP1R3E	0.192481319
NFX1	0.192538582
LOC100128079	0.19255767
MRPL1	0.192595845
SMCO4	0.192653109
INHBC	0.19272946
MKLN1	0.192786723
MOG	0.192786723
GALNT1	0.192843987
BICRA	0.192843987
UTP23	0.192863074
NEUROG3	0.192863074
STX16	0.192882162
COG7	0.192882162
NALCN	0.19290125
FLJ23867	0.192958513
RBMS2	0.192958513
ATP11C	0.192958513
MKNK2	0.193034865
POU3F2	0.193053952
GNG7	0.19307304
EIF2S3B	0.193092128
MECOM	0.193092128
SP9	0.193092128
STRADA	0.193111216
FOXH1	0.193111216
LRRC23	0.193149391
LNPEP	0.193149391
CHD7	0.193149391
ATP5S	0.193225743
TRPT1	0.193225743
PAWR	0.193378445
EIF2S3	0.193378445
RGS3	0.193378445
ORAI3	0.193397533
RELL2	0.193492972
MAX	0.193492972
DHX34	0.193531147
XRCC3	0.193588411
FOLH1B	0.193588411
HPF1	0.193626586
ITPR2	0.193702937
GBP3	0.193722025
GPR182	0.193798376
SPRY3	0.193798376
CD27	0.19385564
ZNF337	0.193874728
CNKSR3	0.193931991
TLE4	0.193951079
AURKB	0.194084693
HCG4	0.194218308
PYM1	0.194237396
ZBTB8OS	0.194275571
PDLIM2	0.194275571
MRPS26	0.194313747
CTNNA3	0.194428274
CLK2	0.194447361
TBX3	0.194447361
CROCC	0.194466449
MAN2A1	0.194485537
ITIH5	0.194485537
RNPEPL1	0.194523713
ABHD17A	0.194523713
CHST4	0.1945428
PLEKHG3	0.194580976
RPP25L	0.194600064
MYCBPAP	0.194600064
BDNF-AS	0.194600064
KCNJ2	0.194619152
SLC5A10	0.194638239
PLPP7	0.194657327
C6orf48	0.194752766
PHF19	0.194829117
LENEP	0.194886381
NOP2	0.194924556
ASAP1-IT1	0.195019995
STAG3L5P	0.195115434
CCDC97	0.195172698
LINC00687	0.195191785
NPPB	0.195210873
ADGRG5	0.195344488
NPRL3	0.195420839
IRF5	0.195439927
HNRNPU	0.195439927
NFIX	0.195459014
TXNDC15	0.195535366
GHRL	0.195535366
SBK1	0.195611717
UNKL	0.195649892
NAGLU	0.195688068
KIF9-AS1	0.195745331
KRTAP10-5	0.195783507
NDRG3	0.195898034
ZNF536	0.195898034
HS1BP3	0.19601256
TMCO3	0.19601256
HSD17B3	0.196031648
NEK3	0.196069824
RAB30-AS1	0.196127087
CNR2	0.196222526
ARHGAP24	0.196260702
ATOH8	0.196317965
HIST1H3E	0.196470668
LINC00167	0.196566107
KLHL28	0.19662337
CACNB4	0.196642458
MYOT	0.196642458
DOK3	0.196737897
PDZD7	0.196737897
ADAMTS2	0.196890599
GPCPD1	0.196909687
HLA-H	0.196909687
KCND1	0.196928775
IQGAP3	0.197024214
IRF2BP1	0.197043301
TLE2	0.197062389
ACIN1	0.197081477
TRPM4	0.197081477
UTP20	0.197272355
ERG	0.197367794
EEPD1	0.197367794
LACC1	0.197386882
TDRD10	0.197386882
CTRB2	0.197463233
CDK5RAP3	0.197501408
TBX2-AS1	0.197520496
TAF12	0.197539584
LOC643387	0.197558672
KLHL24	0.197596847
SLC7A6	0.197654111
CTF1	0.197654111
PBRM1	0.197692286
HNRNPA0	0.197692286
KIF6	0.197730462
SELENOO	0.197730462
FA2H	0.197806813
STAG1	0.19792134
ATG13	0.197940428
ST6GALNAC3	0.197959516
KRTAP10-3	0.197959516
KCNQ1DN	0.197997691
MCM9	0.19809313
PLEKHM1	0.19809313
UGGT1	0.19826492
SYNE3	0.198284008
HNRNPUL1	0.198284008
ZBTB3	0.198379447
CDIPT-AS1	0.198398535
KIAA1958	0.198455798
TTC36	0.198493974
MYCT1	0.198513062
NBPF22P	0.198532149
TNS2	0.198551237
PLCXD1	0.198589413
IFRD2	0.198608501
KRTAP12-4	0.198684852
TPRKB	0.198703939
STK11	0.198703939
FAAP100	0.198818466
OSTN	0.198837554
UFSP1	0.198856642
DISP1	0.19887573
ICOSLG	0.198913905
ROR1	0.198932993
EEF1A2	0.198952081
NOL6	0.198990256
KRTAP10-1	0.199028432
CD3D	0.199085695
PEX16	0.199123871
LOC440311	0.199314749
MTSS1L	0.199314749
CIRBP	0.199372012
UBE2DNL	0.1993911
DYNLRB1	0.199410188
ELOVL1	0.199429276
GALE	0.199505627
CD7	0.199524715
SSH3	0.199543802
C12orf10	0.19956289
SPOPL	0.199581978
MYO1C	0.199658329
SMC4	0.199715593
AGPS	0.199868295
C11orf72	0.199982822
IFI44	0.20000191
SUPT20H	0.200020997
ZNF791	0.200040085
PATJ	0.200135524
ODF3L2	0.200154612
OR2L8	0.200192787
PVALB	0.200211875
SYNE2	0.200269139
PLAUR	0.200307314
HIST1H4J	0.200307314
MX1	0.20034549
ADGRA1	0.20034549
TEKT5	0.200402753
EDC3	0.200440929
KLHL33	0.200498192
NOP14-AS1	0.200746333
C4orf33	0.200765421
MAP4K2	0.20086086
MRPL34	0.20086086
C19orf25	0.200879948
RNASE1	0.200879948
CERS2	0.200899036
ZNF812P	0.201013563
PECR	0.201128089
LPAR5	0.201128089
FBXL12	0.201147177
AFMID	0.201185353
PRR16	0.201204441
TBC1D2	0.201261704
FAM104B	0.201280792
BRINP3	0.20129988
SH3BP1	0.201318967
CEP85L	0.201338055
RALY	0.201414406
TRPM5	0.201433494
RSRP1	0.201452582
SRARP	0.201490757
ZNF574	0.201490757
PIP5KL1	0.201528933
EPHB2	0.201624372
LOC100506725	0.20164346
PROCR	0.201662548
ARID5B	0.201662548
HNF1A	0.201738899
LHB	0.201738899
IGFL3	0.201796162
NME6	0.201796162
GAS1	0.201853426
OTOP2	0.201891601
MRPS12	0.201910689
ZNF487	0.201948865
PCP4	0.201967952
RAMP2	0.201967952
GUCA2B	0.202044304
GOSR1	0.202120655
INTS1	0.202139742
RASGRF1	0.202216094
KLF9	0.202235181
PRELID3A	0.202426059
TBCEL	0.202426059
DEPDC1	0.202502411
PMFBP1	0.202540586
PCAT19	0.202559674
POC5	0.202578762
POLD4	0.202578762
SARS2	0.20259785
TNFSF13	0.202636025
BAZ2A	0.202655113
APOA1	0.202693289
CYYR1	0.202712376
DRAM2	0.202750552
SNX29	0.202826903
NLGN2	0.202903254
SLTM	0.202922342
ZNF555	0.203132308
FAM43B	0.203132308
TMEM145	0.203151396
HLA-DRB5	0.203170483
LOC100132057	0.203170483
NFKBIA	0.203170483
CNNM3	0.203208659
DOCK6	0.20328501
CCDC61	0.203323186
SETD3	0.203342274
TMEM179	0.203361361
CLASRP	0.203380449
MAP3K3	0.203380449
LBR	0.203380449
HIVEP2	0.203418625
LINC01000	0.203437713
MRPL39	0.203514064
LOC105370333	0.203533151
SLC22A23	0.203533151
MIB2	0.203609503
CNTROB	0.203666766
Sep 14	0.203724029
TMBIM4	0.203743117
ZSCAN30	0.203838556
USP3	0.203933995
WDPCP	0.204029434
LYL1	0.20406761
ZDHHC2	0.204220312
ABHD12	0.2042394
SLC38A9	0.204296663
ZNF766	0.204315751
SLC23A3	0.204315751
DGKD	0.204449366
XPO4	0.204468453
SIRT2	0.204563892
MRPS18B	0.204602068
IFI30	0.204640244
PCDHB15	0.204735683
PRPH	0.204773858
FAM96B	0.204792946
NES	0.204812034
FOXA2	0.204869297
PFN1	0.204945648
GYPC	0.205041087
LINC01089	0.205079263
GADD45B	0.205174702
ARHGAP27P1	0.205289229
KCNK7	0.205327404
MRPS17	0.205422843
TNFAIP8	0.205422843
ITPRIPL1	0.205556458
ANAPC1	0.20570916
PGM3	0.205766423
INTS14	0.205785511
SLC2A6	0.205785511
SLC19A3	0.205823687
RSPH6A	0.205938214
HIST1H2AG	0.20605274
ANKRD29	0.20605274
LOC103091866	0.20605274
FSBP	0.206110004
LOC389834	0.206262706
NUDT1	0.206262706
PMM2	0.206262706
SCGB1A1	0.206300882
UTP14A	0.206319969
GTF3C5	0.206319969
BRSK1	0.206339057
DIP2B	0.206377233
RECQL5	0.206587199
TBL1X	0.20666355
GRAP	0.206701725
ADA2	0.206739901
IFT172	0.206797164
KRTAP5-9	0.206968954
GMEB2	0.206988042
RRP1B	0.20700713
PLCD4	0.207045306
RNF26	0.207064393
HBP1	0.207083481
ZFPL1	0.207102569
TPR	0.207102569
HLA-G	0.207121657
CCNB3	0.20717892
DDX31	0.207198008
POMT2	0.207217096
CCDC159	0.207331623
CASP16P	0.207465237
LINC01158	0.207503413
EMB	0.207560676
LINC00537	0.207598852
FUT11	0.207694291
MSRB1	0.207713378
CASP9	0.207713378
NTN3	0.207713378
ZNF599	0.207732466
SMIM6	0.207751554
NEXN	0.207770642
PRR15L	0.20778973
PSMB9	0.207885169
ANKIB1	0.207923344
DUS1L	0.208018783
C7orf61	0.208018783
WASL	0.208076047
SETD2	0.208095134
USP16	0.208152398
ZBED5	0.208152398
NRDE2	0.208171486
SPRR1A	0.208171486
ACYP2	0.208190573
ZNF565	0.208190573
GUSBP11	0.208228749
LURAP1L	0.208247837
EGFR	0.208324188
NFKBIZ	0.208324188
LINC00216	0.208324188
ITCH	0.208381451
PCIF1	0.208400539
ZBED6	0.208419627
DDX56	0.20847689
VSIG10	0.208515066
DDX19B	0.208572329
ACP6	0.208744119
ANP32AP1	0.208782295
MRPL58	0.208839558
MTG2	0.209106787
PAG1	0.209125875
SOX2-OT	0.20925949
ZNF561	0.20925949
IPO4	0.209335841
SCP2	0.209354929
SELENOP	0.209412192
GLT8D1	0.20943128
ZNF165	0.20943128
MUC5AC	0.20943128
SP100	0.209507631
CARD8	0.209526719
SEMA4B	0.209526719
SLC30A1	0.20960307
TBL1Y	0.20977486
STARD9	0.209832124
SLC36A1	0.209889387
PLIN2	0.209908475
CTTNBP2NL	0.210023002
GHRLOS	0.210137528
VPS11	0.210175704
LOC100133050	0.210175704
KRTAP6-2	0.210194792
FLJ30901	0.21021388
ARC	0.210232967
CDC42EP2	0.210328406
DCP1B	0.210347494
RNF125	0.210366582
RPP38	0.210366582
MAP3K7	0.210366582
EIF3E	0.210462021
MNS1	0.210481109
UBE2E1	0.210614723
ZNF283	0.210652899
H2AFJ	0.210691074
DHFR2	0.210767426
L3HYPDH	0.210805601
C19orf66	0.210805601
NAA15	0.210843777
MRPS22	0.210881952
GIPC1	0.210939216
ZFC3H1	0.210977391
RAB1B	0.211053742
SF3B4	0.211091918
SYPL1	0.211149181
CKMT2	0.211168269
HIST1H4L	0.211378235
PLEKHF1	0.211454586
P2RX3	0.211473674
SEMA3E	0.211626376
MIGA2	0.211740903
TTC39A	0.211836342
HIVEP3	0.211836342
MSTO1	0.211836342
AGO3	0.211893605
EDIL3	0.211969957
CARS2	0.211969957
ZNF597	0.211989044
TLN1	0.211989044
KIF23	0.212160835
KRTAP12-3	0.212179922
DPM3	0.21219901
NR4A1	0.212237186
SLC22A5	0.212256274
PWWP2A	0.212275361
BTBD8	0.212389888
PCGF1	0.212428064
ZNF586	0.212466239
CASP3	0.212523503
CHGA	0.212638029
JHY	0.212676205
CXCR3	0.212733468
NEK1	0.212752556
PDZD8	0.21280982
MRPS31	0.212867083
TMCC1	0.21298161
MRPL48	0.213019785
TTYH2	0.213019785
MIER1	0.213057961
ZNF568	0.213115224
UBL3	0.213267927
NOTCH4	0.213267927
NPY4R	0.213306102
CD22	0.213401541
RNF138	0.213611507
CEP85	0.213611507
RIOK2	0.213649682
MLXIP	0.21366877
C6orf226	0.213706946
CHMP2B	0.213802385
SLF2	0.213802385
TAF5L	0.213878736
NINJ2	0.213878736
CLMP	0.214012351
CLEC4M	0.214012351
TIFA	0.214050526
CASP4	0.21410779
SH3TC2	0.21427958
SZRD1	0.214317755
IL18BP	0.214394106
CHAC1	0.21462316
ZNF708	0.214642248
MX2	0.214718599
SIAH2	0.214775862
SNX29P2	0.21479495
PYROXD2	0.214814038
SEL1L3	0.214947653
SCARF1	0.215004916
ISM1	0.215004916
BBIP1	0.215157618
AGPAT4-IT1	0.215195794
PRRT3	0.215253057
PLG	0.215272145
TRAFD1	0.215291233
NFIC	0.215348496
ZNF175	0.21540576
SECISBP2L	0.215443935
MAN2C1	0.215463023
SEMA7A	0.215482111
ZNF717	0.215539374
ANKRD23	0.215558462
MCM8	0.215615725
PDIA3P1	0.21574934
LMLN	0.21592113
RICTOR	0.215997481
THEM6	0.216054745
JAKMIP3	0.216169271
PDE4DIPP1	0.21626471
RALGAPB	0.2164365
SNHG1	0.216474676
LEPROTL1	0.216493764
ZNF260	0.216493764
ADAM9	0.216570115
LRRC45	0.216646466
LILRP2	0.216665554
NHLRC2	0.21670373
DESI1	0.21670373
TAF4	0.216722817
TIAM2	0.216722817
PICALM	0.216780081
METAP2	0.216818256
C1orf112	0.216818256
GPR4	0.216990047
SH2B2	0.21704731
MIDN	0.217123661
SAFB2	0.217142749
TBC1D27P	0.217180924
FOXE3	0.2172191
PPP1R35	0.217314539
INO80E	0.217371802
SERPINA6	0.217505417
MAP3K2	0.217524505
CHRD	0.217524505
SPECC1	0.217581768
LOC728743	0.217639032
TEP1	0.217772646
MPP5	0.217848997
C6orf47	0.217925348
RNF152	0.217925348
MTUS1	0.217982612
HOXB13	0.218211665
DEGS2	0.218268929
PPFIA1	0.218383456
MIS18A	0.218421631
TGM2	0.218555246
UXS1	0.218593421
LGI2	0.218746124
EPAS1	0.218841563
LARP4	0.218841563
PGAP2	0.218937002
WFDC2	0.218994265
EML3	0.219013353
PTPRH	0.219108792
ANGPT2	0.219127879
PMEPA1	0.219127879
CRISPLD1	0.219242406
PRIMA1	0.219261494
CLN5	0.219356933
RPL18	0.219452372
CDK2AP2	0.21947146
ARHGEF16	0.219509635
ZBTB12	0.219509635
IGFBP2	0.219528723
GOLGA2P5	0.219566899
PSMB8	0.219585987
PRX	0.219624162
ANP32B	0.219776864
APOLD1	0.219776864
PLCL1	0.219929567
TJP1	0.219948655
PPT2	0.21998683
MZF1	0.220005918
LLGL2	0.220025006
ELK3	0.220082269
MCMBP	0.220101357
NSL1	0.220139533
ERGIC1	0.220215884
CNP	0.220234972
PPP6R1	0.220254059
PVRIG	0.220292235
ULBP1	0.220406762
GTPBP8	0.22042585
MROH6	0.22042585
TRAK2	0.220444937
ZBTB47	0.220444937
RHOU	0.220559464
SERTAD4-AS1	0.220635815
EIF5A	0.220635815
H1FNT	0.220750342
THEM4	0.22076943
PRMT9	0.22076943
ADD1	0.220788518
ENDOD1	0.220788518
MICU2	0.220807605
USP38	0.220826693
CSKMT	0.220922132
SOX13	0.22094122
MEGF6	0.22094122
GDPGP1	0.221017571
KIZ	0.221017571
ANP32D	0.221093922
SCAND2P	0.221132098
TMEM87A	0.221151186
SLC36A4	0.221322976
KCNV2	0.221399327
CDC42SE1	0.221475678
ABL2	0.221494766
DHH	0.221571117
NR1H2	0.221857434
GPR25	0.221914697
ZDHHC9	0.222105575
OSBP2	0.222143751
CLK2P1	0.222162839
ZNF782	0.222258278
CEP97	0.222315541
SERTAD2	0.222334629
HIST1H3H	0.222697297
HOMEZ	0.222697297
TOR4A	0.222811824
AIF1L	0.222830912
HIST1H2AH	0.222869087
CCDC174	0.222888175
ABHD3	0.222907263
CRB3	0.222907263
NTN1	0.223002702
SORT1	0.223040877
RASSF8	0.223040877
GZMM	0.223079053
MAPKBP1	0.223155404
PLPP2	0.223174492
SNX22	0.22319358
RRP1	0.223250843
CYP27A1	0.223384458
GSTZ1	0.223422633
LRRC32	0.223422633
RING1	0.223441721
HSPA5	0.22353716
ABL1	0.223594423
RAB30	0.22370895
SFMBT1	0.223785301
CYTH1	0.223785301
SPINK8	0.223842565
HID1	0.22388074
PPP1R16B	0.223976179
RANBP1	0.224014355
LINC01686	0.224014355
SIRT7	0.224128882
PIM3	0.224147969
C4BPB	0.224147969
PSEN1	0.224147969
WDR81	0.224186145
TPSG1	0.224377023
NSUN5P2	0.224377023
ZDHHC20	0.224415199
CTAGE11P	0.224434286
NIPA1	0.224586989
MATN3	0.224682428
SNORA70	0.224720603
TNPO1	0.224739691
TPCN1	0.224739691
CDH24	0.224777867
SLC26A6	0.224816042
TSEN15	0.224911481
NFKB1	0.224930569
THADA	0.224930569
FAM241A	0.224949657
GALK1	0.224968745
SLC31A2	0.22500692
ACAN	0.225140535
RNF207	0.22517871
C9orf3	0.225197798
CEP350	0.225197798
GIT2	0.225293237
RBM38	0.225369588
VEGFA	0.225426852
AKAP9	0.225484115
ADSSL1	0.225503203
ITPKC	0.225541378
COPS2	0.225579554
GIPR	0.225636817
VEGFC	0.225732256
ZDHHC8	0.22578952
HAGHL	0.225827695
ZNF79	0.225827695
DGCR8	0.225923134
RASGRP3	0.22596131
TP53TG5	0.225980398
PARP12	0.225999485
POC1B	0.226037661
GIMAP6	0.226037661
RPS16	0.226056749
ZNF696	0.226114012
ABCD2	0.226247627
TALDO1	0.226266715
A2M	0.226285802
OSBPL1A	0.226323978
RMC1	0.226362154
FEZ1	0.226533944
EXOC1	0.226533944
FLNC	0.226610295
BTF3	0.226629383
PCNA	0.22664847
GEMIN7	0.226762997
KRT18P55	0.226782085
LAG3	0.226782085
RUNX2	0.226839348
CAPN2	0.226858436
PLXNB3	0.2269157
LINC00367	0.226992051
HIST1H2BE	0.227106578
TET2	0.227106578
MRPS11	0.227297455
KCTD3	0.227526509
GNPTG	0.227564685
CIZ1	0.227583772
APCDD1L	0.227908265
ATF7IP	0.228041879
HIST1H2APS1	0.228060967
PCDH9	0.228099143
FAHD2B	0.228194582
SLC25A28	0.228270933
MCAM	0.228270933
CATSPERE	0.228499987
NFIL3	0.228576338
TRMT10B	0.228614513
LMO2	0.228690864
AFG1L	0.228824479
RBM33	0.228862655
ZC3H3	0.228862655
COL11A2	0.228996269
SLCO1A2	0.229206235
HSPA1A	0.229206235
CNPPD1	0.229282586
HSBP1L1	0.229378025
IRF7	0.229435288
LOC101928673	0.229454376
ITGA1	0.22951164
JARID2	0.229587991
PPCDC	0.229587991
KLF1	0.229587991
NKX3-1	0.229664342
UEVLD	0.22968343
GALP	0.229721605
ADGRE5	0.229759781
BCL6B	0.229778869
EVA1C	0.229797957
POU3F4	0.229817044
SAP30L	0.229893396
FLT1	0.229893396
GSTK1	0.229912483
SLC45A3	0.230141537
ORAI2	0.230389678
PRKCH	0.230466029
UNC13C	0.230542381
LCE2C	0.230542381
WSB1	0.230561468
TRMU	0.230580556
ASCL5	0.230599644
HLA-C	0.230752346
WASHC2A	0.230866873
VKORC1	0.230866873
HIST1H2BG	0.230885961
GPR37	0.230962312
ACOT9	0.231000488
PRKAR2A	0.231057751
RASSF4	0.231076839
ART3	0.231076839
PTPRS	0.231115014
CDK11A	0.23115319
SIX5	0.231229541
REEP6	0.231248629
REEP2	0.231267717
STEAP3	0.23132498
LOC389765	0.23132498
TRIOBP	0.23132498
GPR62	0.231382243
GUCD1	0.231554034
LANCL1	0.231573121
ALG6	0.231573121
HMBS	0.231649473
CHD1L	0.231706736
CDAN1	0.231744912
BTN2A3P	0.231763999
MTF1	0.231859438
N4BP1	0.231897614
ZBTB26	0.231916702
RP9	0.23193579
ASB10	0.231954877
ERCC4	0.231973965
TEX264	0.232031228
HR	0.232069404
CCNL1	0.232069404
NAT9	0.23210758
ITGB1	0.232164843
SNRNP35	0.232260282
MAG	0.232336633
LOC101928303	0.232374809
CTSS	0.232527511
SCRN2	0.232565687
RBM42	0.23262295
ZNF335	0.232661126
IVNS1ABP	0.23279474
RAD51-AS1	0.232832916
TMEM179B	0.23296653
IP6K2	0.233023794
IFITM4P	0.233023794
THBS2	0.233042882
UPK1A-AS1	0.233176496
HIST2H2BC	0.233195584
C3orf22	0.233367374
PPFIBP2	0.233386462
SEMA3G	0.233443725
ADARB2-AS1	0.233500989
ZNF430	0.233634603
LCE2A	0.233672779
SPON1	0.233672779
ZYX	0.233730042
CCAR1	0.233844569
CNPY4	0.233882745
ADM	0.233978184
LDLRAD4	0.233997271
GEMIN5	0.234302676
EDN3	0.234321764
SKIL	0.234436291
HM13	0.234569905
FAM160B2	0.23470352
TMEM147	0.234818046
LY6G5C	0.234856222
SGF29	0.234894398
LOC101928504	0.235066188
CCDC9B	0.235104363
TYK2	0.235237978
ITGAV	0.235333417
MYH7B	0.235352505
NSMCE2	0.235352505
PRAC1	0.23539068
SAMD1	0.235447944
SLC2A1	0.235524295
RPS6KB2	0.23556247
FAM215A	0.235772436
RHOG	0.235791524
ZNF136	0.235848787
LTB4R2	0.235848787
RABL6	0.235886963
PAQR4	0.235906051
TBC1D12	0.235925139
ZNF394	0.235982402
KNG1	0.23600149
TF	0.236154192
C20orf96	0.236230543
NACAD	0.236230543
TINF2	0.236268719
EBF4	0.236287807
ZEB2	0.236306894
PYY	0.236325982
FOS	0.236383246
RHOQ	0.236478685
IRX1	0.236478685
OSBPL9	0.236555036
LOC100129138	0.236669563
PHLDB1	0.236917704
MIRLET7BHG	0.236936792
SLC16A13	0.237013143
NFE2L2	0.237146757
BRCA1	0.237509425
PFDN1	0.237585777
NXPH3	0.237585777
KRTAP9-4	0.237700303
DCLRE1C	0.237757567
LOC729159	0.23781483
FPGS	0.237833918
PTMA	0.237853006
LRIG2	0.238177498
JPX	0.238234762
DHRS1	0.238234762
PDPN	0.238272937
HLA-J	0.238272937
SYNE4	0.238349288
GALNT15	0.238368376
ZSCAN22	0.238406552
CDA	0.238444727
MBNL2	0.238578342
APOD	0.238826483
CA7	0.239017361
ACO1	0.239055537
SHC4	0.239150976
PDE9A	0.239189151
CFL1	0.239189151
GTF3C2	0.239265503
TCTE3	0.23928459
PCDH11Y	0.239437293
EIF2B2	0.239437293
PLEC	0.239570907
CTTNBP2	0.239780873
HMX1	0.239819049
NEURL2	0.239838136
CYP26C1	0.239876312
FAN1	0.239933575
CDC42BPA	0.239952663
GLIS3-AS1	0.239952663
LINC01137	0.239971751
FBN3	0.240029014
TMEM140	0.240048102
HIST4H4	0.24006719
ROGDI	0.240162629
UBAP1L	0.240219892
PBX3	0.240219892
CYB561D2	0.240219892
ARHGEF11	0.24023898
CRTC2	0.24023898
ESF1	0.240277156
NT5C	0.240468034
ENTPD7	0.240487121
